,album_id,album_artist,album_name
2012,1507,1322,Sentimental de Punta a Punta
2013,4267,395,20 Años
2014,4268,1248,Seasons In The Abyss
2015,4269,2406,Quien Como Tú
2016,4270,377,The Immaculate Collection
2017,1502,1318,Blaze Of Glory
2018,4271,537,Home For Christmas
2019,4272,2434,She Hangs Brightly
2020,4273,1950,A Windham Hill Christmas
2021,1511,1324,Blues Traveler
2022,4274,616,"Cole, Christmas & Kids"
2023,1499,569,Livin' It Up
2024,1500,1317,To The Extreme
2025,1508,188,Three Suites
2026,1506,1321,Mama Said Knock You Out
2027,4275,440,"Norteño, Vol. 2"
2028,4276,2435,Senderos De Traición - Edición Especial
2029,4277,2436,Christmas in Our Hearts
2030,4278,484,I'm Your Baby Tonight
2031,1516,1328,Ah Via Musicom
2032,4279,2437,1990
2033,4280,334,The Rhythm Of The Saints
2034,1525,1335,Step By Step
2035,1531,1338,Ralph Tresvant
2036,4281,2438,MCMXC a.D.
2037,4282,419,AmeriKKKa's Most Wanted
2038,4283,47,Christmas With Ray Conniff
2039,1530,1950,Profilin': The Hits
2040,4284,1312,Against The Grain
2041,4285,2439,Dreamland
2042,4286,1248,Seasons In The Abyss
2043,1536,1340,World Clique
2044,4287,2440,"Reading, Writing & Arithmetic"
2045,1535,424,Short Dog's In The House
2046,1529,1337,Born to Sing
2047,4288,2441,Goo
2048,1526,1336,Rope A Dope Style
2049,4289,2442,Danzig II: Lucifuge
2050,1549,1349,Naughty By Nature
2051,1554,501,Don`t Rock The Jukebox
2052,4290,2443,15 Éxitazos
2053,4291,372,It's All About to Change
2054,1561,1354,fear
2055,4292,1278,Efil4zaggin
2056,1564,1356,Cypress Hill
2057,1558,691,Emotions
2058,1567,1358,Linea De Oro Contigo O Sin Ti
2059,4293,1281,"Tambora, Vol. 3"
2060,4294,570,Nevermind
2061,4295,1950,New Jack City (Music from the Motion Picture)
2062,4296,2444,Best Of Stevie B
2063,1547,1347,Meant To Be Mint
2064,1562,1355,Mama Said
2065,1546,1346,Music For The People
2066,4297,233,Star Time
2067,1556,2,Season's Greetings
2068,4298,2445,C.M.B.
2069,1557,1352,Surprise
2070,1575,1360,Greatest Hits II
2071,1555,1351,From Time To Time - The Singles Collection
2072,4299,2446,The Bells Of Dublin
2073,1560,1353,Flor De Piel
2074,4300,435,Diamonds and Pearls
2075,1577,1361,A Wolf In Sheep's Clothing
2076,4301,284,We Can't Dance
2077,4302,2447,Quik Is The Name
2078,4303,380,Heart In Motion
2079,4304,595,Blood Sugar Sex Magik
2080,1572,1247,Psychotic Supper
2081,1569,1950,Boyz N The Hood
2082,1579,239,"Time, Love & Tenderness"
2083,4305,2448,Peaceful Journey
2084,1573,421,New Moon Shine
2085,4306,2449,Slave to the Grind
2086,4307,463,Gish (Deluxe Edition)
2087,1566,1357,You've Got to Stand for Something
2088,4308,596,2Pacalypse Now
2089,4309,2450,The Tradition of Gregorian Chant
2090,4310,2451,El Circo
2091,4311,289,Vagabond Heart (Expanded Edition)
2092,4312,1199,Como Tu Mujer
2093,4313,2452,Capitol Collectors Series
2094,4314,2453,Spellbound
2095,1574,1359,Homebase
2096,4315,440,Joan Sebastian Con Tambora
2097,4316,1516,Blue Lines (2012 Mix/Master)
2098,4317,1281,"15 Éxitos Con Banda, Vol. 4"
2099,4318,1379,El Grupo Libra
2100,1613,444,Ooooooohhh... On The TLC Tip
2101,4319,2454,Totally Krossed Out
2102,4320,1337,Funky Divas
2103,4321,1382,Para Ti
2104,4322,2455,American Patriot
2105,1622,1379,Bendito Cielo
2106,1583,1363,Mecca And The Soul Brother
2107,4323,392,The Very Best of Otis Redding
2108,1585,349,Some Gave All
2109,4324,2456,Uncut Dope
2110,1617,390,Fear of the Dark (2015 - Remaster)
2111,4325,455,Opiate
2112,1615,1376,Confederate Railroad
2113,4326,1303,I Still Believe In You
2114,1589,1365,Meantime
2115,1601,458,Keep The Faith
2116,4327,1950,The Last Of The Mohicans (Original Motion Picture Soundtrack)
2117,4328,2457,Selected Ambient Works 85-92
2118,4329,2458,Jackyl
2119,1621,1232,The Baddest Of George Thorogood And The Destroyers
2120,4330,460,Rage Against The Machine
2121,1596,1367,Volveré A Conquistarte
2122,4331,440,Bandido De Amores
2123,4332,449,El Pela Vacas
2124,1588,1308,The Dirt Road
2125,1592,372,T-R-O-U-B-L-E
2126,1590,1366,Right Here
2127,4333,2459,Jon Secada
2128,4334,1281,15 Éxitos: Corridos de Caballos Famosos
2129,4335,2460,Quién Dijo Ayer
2130,1606,259,Walls Can Fall
2131,1599,1370,Jade To The Max
2132,4336,409,Celine Dion
2133,4337,1950,Singles - Original Motion Picture Soundtrack
2134,4338,1330,The Southern Harmony And Musical Companion
2135,4339,2395,Don't Sweat The Technique
2136,1602,1194,The Singles
2137,4340,2461,Images and Words
2138,1605,378,American Pride
2139,4341,449,Corridos De Los Félix Y Los Quintero
2140,4342,2462,Bricks Are Heavy
2141,4343,2463,It's A Shame About Ray (Expanded Edition)
2142,4344,1289,El Silencio
2143,1612,1374,Indian Summer
2144,4345,2464,Oro Salsero
2145,4346,1492,Sangre de indio
2146,4347,2465,KE*A*H** (Psalm 69)
2147,4348,2466,America's Least Wanted
2148,4349,2467,Angel Dust (Deluxe Edition)
2149,4350,1950,Pinocchio
2150,1630,1384,Pork Soda
2151,4351,2468,The Album
2152,4352,495,Hard Workin' Man
2153,4353,407,La Garra De...
2154,4354,1090,Bat Out Of Hell II: Back Into Hell
2155,4355,2469,The Way That I Am
2156,1647,1393,Vanidosa
2157,4356,1349,19 Naughty III
2158,1650,592,Jurassic Park
2159,1645,1392,Aaron Neville's Soulful Christmas
2160,4357,2470,Children's Christmas Songs - the Best!
2161,4358,2471,Christmas Carols
2162,1664,395,Aries
2163,1633,1385,From The Bottom Up
2164,4359,1492,Los machos también lloran
2165,4360,2472,A Bailar... De Caballito!!
2166,4361,1549,Greatest Hits
2167,4362,2473,Come Softly To Me: The Very Best Of The Fleetwoods
2168,4363,2474,Sister Sweetly
2169,1635,1387,Transmissions From the Satellite Heart
2170,4364,440,Norteño
2171,1644,409,The Colour Of My Love
2172,4365,216,Exitos de Victor Manuelle
2173,4366,2475,Debut
2174,1649,1395,Kerosene Hat
2175,4367,435,The Hits / The B-Sides
2176,4368,2476,"Love Come Down: The Best of Evelyn ""Champagne"" King"
2177,1642,1390,The Best Of Cutting Crew
2178,4369,1303,Let There Be Peace On Earth
2179,4370,1288,It's On (Dr. Dre) 187um Killa
2180,1660,1401,Tease Me
2181,1655,145,Best Of Sweet
2182,1652,1397,Clásicos de la Provincia
2183,4371,788,The Complete Capitol Recordings Of The Nat King Cole Trio
2184,4372,2477,Bloody Kisses (Top Shelf Edition)
2185,4373,570,In Utero - 20th Anniversary Super Deluxe
2186,4374,256,The Very Best of the Spinners
2187,4375,2478,Hummin' Comin' At 'Cha
2188,4376,2438,The Cross Of Changes
2189,1667,2479,At Worst...The Best Of Boy George And Culture Club
2190,1669,1406,Promises And Lies
2191,4377,1500,Honky Tonk Attitude
2192,1648,1950,The Unavailable 16 & The Original Nitty Gritty
2193,1666,1404,Bacdafucup
2194,4378,2480,Steven Spielberg Presents Animaniacs (Soundtrack from the Original Series)
2195,4379,1217,Mi Tierra
2196,4380,1315,Sons Of Soul
2197,4381,2481,10 De Coleccion
2198,4382,322,For The Cool In You
2199,4383,1347,From The Mint Factory
2200,4384,459,Smash
2201,1685,346,Thank You For The Music
2202,4385,419,Bootlegs And B-Sides
2203,1689,1413,Brandy
2204,4386,16,Debussy: Clair De Lune and Other Piano Favourites
2205,4387,2482,Definitely Maybe (Deluxe Edition Remastered)
2206,4388,2483,Purament Rosa
2207,1679,1246,Big Bang
2208,1693,549,Ready to Die (The Remaster; 2015 Remaster)
2209,4389,442,De Mexico para el Mundo
2210,1678,1411,Seal
2211,1691,1303,When Love Finds You
2212,4390,395,Segundo Romance
2213,4391,479,Big Ones
2214,4392,407,Los Dos Plebes
2215,1700,316,Where It All Begins
2216,1699,1417,If I Could Make A Living
2217,4393,2484,Hard To Earn
2218,1692,1414,Biz's Baddest Beats: The Best of Biz Markie
2219,1697,5,Highlights From His Decca Years
2220,1710,458,Cross Road
2221,4394,1533,Tical
2222,4395,1441,Kickin' It Up
2223,4396,1289,El Nervio Del Volcan
2224,1694,1252,Last of the Independents
2225,1702,1419,Without a Sound
2226,4397,2485,Blackstreet
2227,4398,388,Miracles: The Holiday Album
2228,1698,1416,The Best Of Big Mountain
2229,4399,524,Hell Freezes Over (Remaster 2018)
2230,4400,2486,Punk In Drublic
2231,1707,1421,All-4-One
2232,4401,2487,Honky Tonk Girl: The Loretta Lynn Collection
2233,4402,2488,Bob Rivers & Twisted Radio - Twisted Christmas Boxed Set
2234,4403,2489,When I Woke
2235,4404,224,The 35th Anniversary Collection
2236,4405,425,The Downward Spiral (Deluxe Edition)
2237,4406,281,Songs
2238,4407,1254,Youthanasia
2239,4408,2490,Deliverance
2240,4409,2491,Chocolate & Cheese
2241,4410,385,Poemas Vol. 1
2242,4411,328,Return To Pooh Corner
2243,1709,1422,All-Time Greatest Hits
2244,4412,1408,Cracked Rear View (25th Anniversary Deluxe Edition)
2245,4413,1950,The Crow Original Motion Picture Soundtrack
2246,4414,412,Ill Communication (Deluxe Version/Remastered)
2247,4415,2492,Re
2248,4416,4,The War Years (1941-1947)
2249,4417,2493,Blade Runner (Music From The Original Soundtrack)
2250,1723,372,Greatest Hits: From the Beginning
2251,4418,358,Christmas In The Aire
2252,4419,1405,"The Show, The After Party, The Hotel"
2253,4420,2494,Conspiracy (PA)
2254,4421,2495,Lifestylez Ov Da Poor & Dangerous
2255,4422,2496,I Wish
2256,1740,1440,Playlist: The Very Best Of Lonestar
2257,4423,2497,Desvelado
2258,1753,511,Greatest Hits
2259,4424,2498,Groove Theory
2260,4425,2499,Deluxe
2261,4426,2500,A Thousand Memories
2262,4427,2501,"Tom T. Hall - Storyteller, Poet, Philosopher"
2263,1725,1433,Labcabincalifornia (Deluxe Edition)
2264,4428,1950,A Goofy Movie
2265,4429,484,Exhale
2266,1748,438,14 Tucanazos Bien Pesados
2267,4430,2502,Cruz De Madera
2268,4431,260,Greatest Hits - Finest Performances
2269,1720,1429,Intimidades
2270,4432,281,This Is Christmas
2271,4433,2503,Above (Deluxe Edition)
2272,4434,415,The Memory of Trees
2273,4435,595,One Hot Minute (Deluxe Edition)
2274,4436,2504,Garbage (20th Anniversary Deluxe Edition/Remastered)
2275,4437,1577,Enrique Iglesias
2276,1735,385,Tu Amor Secreto
2277,4438,438,Me Robaste El Corazon
2278,4439,299,Braveheart - Original Motion Picture Soundtrack
2279,4440,1249,Collection 2
2280,4441,2475,Post
2281,4442,987,The Essential Jerry Reed
2282,1752,615,Love Songs
2283,1718,1428,Sex & Violins
2284,4443,2505,Bocelli (Remastered)
2285,1721,1430,Resident Alien
2286,4444,1485,Adrenaline
2287,4445,2478,Off The Hook
2288,4446,513,Balance
2289,4447,2506,Herzeleid
2290,1731,1206,The Best of Branigan
2291,4448,584,Pulse (Live)
2292,1755,1447,Una Aventura
2293,4449,443,Cuando Los Ángeles Lloran
2294,4450,438,Clave Nueva
2295,4451,1950,Waiting To Exhale
2296,4452,440,15 Éxitos
2297,4453,2507,'Til Shiloh
2298,4454,2508,Tigerlily
2299,4455,407,El Ejemplo
2300,4456,0,Frank Sinatra: The Complete Capitol Singles Collection
2301,4457,41,A Dave Brubeck Christmas
2302,1791,1281,Antonio Aguilar con Mariachi
2303,4458,1591,Did I Shave My Legs For This?
2304,1771,1103,"Epiphany: The Best of Chaka Khan, Vol. 1"
2305,1759,469,Inolvidables
2306,4459,513,Best of Volume 1
2307,1764,1383,Recovering The Satellites
2308,4460,2509,Quiet Riot - Greatest Hits
2309,4461,1249,The Misfits Box Set
2310,1767,1452,Llévame Contigo
2311,4462,1455,First Band On The Moon
2312,4463,451,Life Is Peachy
2313,4464,2510,Villains
2314,4465,1398,R.
2315,1777,1457,Dreamin' Out Loud
2316,4466,405,15 Super Exitos Vol. 2
2317,4467,289,If We Fall in Love Tonight
2318,4468,1715,Ridin' Dirty
2319,4469,2511,Ill Na Na
2320,4470,452,No Code
2321,1770,1454,As Good As Dead
2322,4471,269,Billie Holiday Love Songs
2323,1762,1450,The Best Of The Penguins
2324,4472,2512,No Doubt
2325,4473,484,The Preacher's Wife
2326,4474,2382,De Verdad
2327,1774,1455,First Band On The Moon (Remastered)
2328,1792,1466,Corridos Perrones 1
2329,1769,1453,JoDee Messina
2330,4475,2513,Hell On Earth
2331,4476,2514,Odelay (Deluxe Edition)
2332,1797,501,Everything I Love
2333,4477,1167,Linus & Lucy - The Music of Vince Guaraldi
2334,1782,1461,Now In A Minute
2335,1779,1458,Ricochet
2336,4478,2477,October Rust (Special Edition)
2337,1789,1315,House Of Music
2338,4479,2515,This Is a Long Drive for Someone with Nothing to Think About
2339,4480,342,Christmas Island
2340,4481,1528,Greatest Hits: Mark Chesnutt
2341,4482,1342,"Beats, Rhymes & Life"
2342,1783,1462,How Bizarre
2343,4483,1314,The Great Southern Trendkill
2344,4484,322,The Day
2345,1796,1470,What The Hell Happened To Me?
2346,4485,1364,Tiny Music...Songs from the Vatican Gift Shop
2347,1785,1463,My Boo (Hitman's Club Mix)
2348,1794,1468,Una Dimensión De Éxitos
2349,4486,2434,Among My Swan
2350,4487,2516,"Grupo Cañaveral, Vol. III"
2351,4488,1488,Snowed In
2352,1802,1472,COOL RELAX
2353,4489,2517,Let's Face It
2354,1815,1480,My Own Prison
2355,4490,2518,Cicatrices
2356,1824,1484,Surfacing
2357,4491,2519,...Somewhere More Familiar
2358,1825,438,Tucanes De Oro ... Secuestro De Amor
2359,4492,1498,Floored
2360,4493,2520,Ghetto D
2361,1808,1476,Aquarium
2362,4494,2521,Buena Vista Social Club
2363,4495,1435,Transistor
2364,1819,459,Ixnay On The Hombre
2365,4496,418,Experience Hendrix: The Best Of Jimi Hendrix
2366,4497,1469,Spiceworld
2367,4498,395,Romances
2368,1827,1486,Más
2369,1806,1366,Release Some Tension
2370,4499,457,Share My World
2371,4500,2522,Tú Me Quieres Lastimar
2372,1805,1474,Trouble Is...
2373,1810,1477,Mi Historia
2374,1837,1494,All That I Am
2375,4501,656,The Dance
2376,1834,493,Supa Dupa Fly
2377,1801,1471,Tubthumper
2378,1811,1478,Fush Yu Mang (20th Anniversary Edition)
2379,4502,1950,A Very Special Christmas 3
2380,1842,1950,The Jungle Book
2381,4503,2523,FINAL FANTASY VII Original Soundtrack
2382,1823,502,When Disaster Strikes
2383,4504,2524,Uptown Saturday Night
2384,1812,325,The Next Voice You Hear - The Best Of Jackson Browne
2385,4505,1249,Static Age
2386,1832,1491,Pa' Otro La 'O
2387,1814,567,I Will Stand
2388,1829,1488,Middle Of Nowhere
2389,1816,1481,Blurring The Edges
2390,1817,1482,Left Of The Middle
2391,1840,1439,Marco Antonio Solis
2392,4506,2515,The Lonesome Crowded West
2393,4507,1418,Evolution
2394,4508,2525,Levert.Sweat.Gill
2395,4509,2526,Brian Regan Live
2396,1833,1492,Historia sin fin
2397,1831,1490,A Jagged Era
2398,4510,680,In My Lifetime Vol.1
2399,4511,1315,Tony! Toni! Tone'! Greatest Hits
2400,4512,2527,El Vagabundo Que Te Ama
2401,4513,2528,"Boom, Boom, Boom, Boom!!"
2402,1860,1503,Celebrity Skin
2403,1866,1507,The Boy Is Mine
2404,4514,2529,Mechanical Animals
2405,1884,1518,Enter The Dru
2406,1846,1496,Tamia
2407,1881,1516,Mezzanine
2408,4515,1950,Armageddon - The Album
2409,1885,1950,SUPER EUROBEAT presents INITIAL D 〜D SELECTION〜
2410,1877,1465,Prolonging the Magic
2411,1865,1506,All The Pain Money Can Buy
2412,4516,1950,The Prince of Egypt
2413,4517,2530,Mos Def & Talib Kweli Are Black Star
2414,1882,1517,Suavemente
2415,1849,1497,Hang-Ups
2416,1874,1342,The Love Movement
2417,4518,479,I Don't Want To Miss A Thing EP
2418,1862,1443,Keep the Faith
2419,1861,1504,Los Caminos De La Vida
2420,4519,596,Greatest Hits
2421,1872,1511,Tyrese
2422,4520,2531,"Flesh Of My Flesh, Blood Of My Blood"
2423,4521,2532,Hustle Town
2424,1859,1482,Left Of The Middle
2425,4522,1487,XO
2426,1875,1513,Mermaid Avenue
2427,4523,468,Before These Crowded Streets
2428,4524,2478,Traces Of My Lipstick
2429,1873,1512,Life Of The Party
2430,4525,2533,The Nu Nation Project
2431,4526,2534,Moon Safari
2432,4527,502,Extinction Level Event: The Final World Front
2433,4528,259,George Jones - 16 Biggest Hits
2434,1869,1509,Faith
2435,4529,2535,Stratosphere
2436,4530,2536,98º And Rising
2437,4531,2537,Music Has The Right To Children
2438,4532,2538,Kuruption!
2439,1867,1508,I'm From The Country
2440,1868,1950,Rock Of The 80's
2441,1886,1520,Candyass
2442,4533,2508,Ophelia
2443,1870,1510,Ghetto Supastar
2444,4534,1149,Greatest
2445,4535,2539,Hello Rockview
2446,4536,1950,SUPER EUROBEAT presents INITIAL D 〜D SELECTION 2〜
2447,4537,432,Entre El Amor Y Yo
2448,4538,2540,Clandestino
2449,4539,440,Grandes Duetos
2450,1894,1523,Everything You Want
2451,4540,2541,The Gift Of Game
2452,1887,1342,The Anthology
2453,1889,1522,Ricky Martin
2454,4541,2542,Tonight The Stars Revolt
2455,1920,469,Una Lluvia De Rosas
2456,4542,2543,Llorar
2457,4543,425,The Fragile
2458,1926,1540,Hooray For Boobies
2459,4544,2544,On How Life Is
2460,1905,1530,Things Fall Apart
2461,1909,1534,Unleash The Dragon
2462,1910,1535,Personal Conversation
2463,1916,592,Star Wars: The Phantom Menace (Original Motion Picture Soundtrack)
2464,1932,691,Rainbow
2465,4545,549,Born Again
2466,4546,472,I Am...
2467,4547,1606,Generation Next
2468,1908,1533,Blackout!
2469,1899,1527,"The 12"" Collection And More (Funk Essentials)"
2470,4548,2545,69 Love Songs
2471,4549,1249,Famous Monsters
2472,1907,1532,30 Years Of Funk: 1969-1999 The Anthology
2473,1895,452,Last Kiss
2474,4550,1383,This Desert Life
2475,1896,1524,N***A Please
2476,1897,1525,Buckcherry
2477,1900,259,The George Jones Collection
2478,1906,1531,No Angel
2479,4551,314,Clapton Chronicles: The Best of Eric Clapton
2480,1934,1452,Contigo
2481,1919,1466,Contrabando En Los Huevos
2482,1929,1541,Smoke Rings In The Dark (Deluxe Edition)
2483,4552,2546,American Football
2484,1901,1529,The Best Of Rick Springfield
2485,4553,2532,The 3rd Wish to Rock the World
2486,4554,1630,100% Ginuwine
2487,1925,467,Come On Over (International Version)
2488,1930,1542,Affirmation
2489,4555,2513,Murda Muzik
2490,1921,1538,Title Of Record
2491,1911,1536,"Camp Kill Yourself, Vol.1"
2492,4556,409,The Very Best of Celine Dion
2493,4557,301,Supernatural (Legacy Edition)
2494,4558,2547,Keep It Like A Secret
2495,4559,499,The Very Best Of Burl Ives Christmas
2496,4560,2484,Full Clip: A Decade Of Gang Starr
2497,1922,480,How Do You Like Me Now?!
2498,4561,282,When The Pawn...
2499,4562,597,S&M
2500,1950,1550,L.D. 50
2501,1938,1547,Rule 3:36
2502,1974,680,The Dynasty
2503,1953,1449,The Heat
2504,4563,1950,"Songs From Dawson's Creek, Vol. II"
2505,4564,2548,Onka's Big Moka
2506,4565,221,America Town
2507,4566,567,Greatest Hits
2508,4567,2549,Disney Lullaby Album
2509,1970,1558,When The Smoke Clears
2510,4568,580,Warning
2511,1941,1489,Bizzar
2512,4569,2550,Deltron 3030
2513,4570,2551,Since I Left You
2514,4571,459,Conspiracy Of One
2515,4572,2529,Holy Wood
2516,1946,310,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s"
2517,1955,1553,"Whoa, Nelly!"
2518,1957,1554,Phil Vassar
2519,4573,2552,Born to Do It
2520,1949,1549,Arista Heritage Series: Ray Parker
2521,1966,1294,20th Century Masters The Millennium Collection: Best of 38 Special
2522,4574,2553,Emotional
2523,1972,1559,United
2524,4575,2554,El Mero León del Corrido
2525,4576,512,Anthology: Jackson 5
2526,4577,529,American III: Solitary Man
2527,4578,2555,Heartbreaker
2528,1964,1555,Veni Vidi Vicious
2529,1967,1557,Whaddaya Think Of That?
2530,4579,487,Kid A
2531,4580,2556,Farmhouse
2532,4581,2557,Restless
2533,4582,2558,Blur: The Best Of
2534,1963,1497,Stomping Ground
2535,4583,1398,TP-2.com
2536,4584,2559,My Thoughts
2537,4585,2560,Go Get It
2538,4586,2561,Southern Discomfort
2539,1979,438,Me Gusta Vivir De Noche
2540,4587,2562,Let's Get Ready
2541,4588,2563,!Volare! The Very Best of the Gipsy Kings
2542,1975,1368,Maroon
2543,4589,2564,Shyne
2544,4590,2565,Horrorscope
2545,4591,2566,La Caspa Del Diablo-Corridos A Toda Ley
2546,4592,2567,Coast To Coast (Expanded Edition)
2547,4593,2568,Amanece (Deluxe Edition)
2548,1976,5,Satchmo Serenades
2549,1973,8,Chopin - Piano Works
2550,1992,1464,Part III
2551,4594,525,Songs In A Minor (Expanded Edition)
2552,1982,515,Laundry Service
2553,4595,2569,Jealous Ones Still Envy (J.O.S.E)
2554,4596,1630,The Life
2555,4597,2506,Mutter
2556,4598,360,8 Days Of Christmas
2557,2012,1574,The Spirit Room
2558,1981,493,Miss E... So Addictive
2559,4599,2570,Scorpion
2560,2001,527,Britney (Digital Deluxe Version)
2561,4600,492,The Very Best of Daryl Hall / John Oates
2562,1998,1435,From Chaos
2563,1989,1564,The Best of Tevin Campbell
2564,1987,502,Genesis
2565,4601,2571,Camino Palmero
2566,4602,463,(Rotten Apples) The Smashing Pumpkins Greatest Hits
2567,4603,596,Until The End Of Time
2568,4604,360,Survivor
2569,1983,1490,Jagged Little Thrill
2570,4605,1501,The Sinister Urge
2571,4606,1425,Rock Steady
2572,4607,575,Invincible
2573,4608,376,Si Me Recuerdas
2574,4609,1950,'80s Pop Hits
2575,1990,1565,Alone In Iz World
2576,1985,1562,Modjo (Remastered)
2577,4610,2572,Amélie (Original Soundtrack)
2578,1988,1563,Break the Cycle
2579,1994,457,No More Drama
2580,4611,2573,The Lord of the Rings: The Fellowship of the Ring - the Complete Recordings
2581,4612,496,J.Lo
2582,2011,414,Fever
2583,2002,1568,Hoobastank (Expanded Edition)
2584,4613,419,Greatest Hits
2585,4614,2574,Acoustic Soul
2586,4615,2575,Mista Don't Play: Everythangs Workin'
2587,4616,2408,Spirited Away Soundtrack
2588,4617,407,Mi Buena Suerte
2589,4618,2576,Tenacious D
2590,4619,433,Celebrity
2591,2019,1577,Escape
2592,4620,2457,Drukqs
2593,4621,2577,Your Favorite Weapon
2594,4622,1587,Te Voy A Enamorar
2595,4623,569,The Road Less Traveled
2596,2005,1571,Life
2597,4624,1687,Origin of Symmetry
2598,4625,468,Everyday
2599,4626,1950,Disney's Greatest Volume 2
2600,2038,1590,Disclaimer
2601,2067,567,"No Shoes, No Shirt, No Problems"
2602,4627,1547,The Last Temptation
2603,2034,1587,Un Sueño
2604,4628,680,The Blueprint 2 The Gift & The Curse
2605,2032,1585,Come Home With Me
2606,2037,1589,Sticks And Stones
2607,2044,405,Internacionales Y Románticos
2608,4629,2578,Bodas De Engaño
2609,2045,496,This Is Me...Then
2610,4630,2579,The Devil Makes Three
2611,2043,507,Golden Road
2612,2031,1584,Hood Rich
2613,2033,1586,Back Into Your System
2614,4631,2580,The Art of Translation
2615,2041,1593,Stone Sour
2616,2036,1588,Nivea
2617,4632,468,Busted Stuff
2618,2047,1594,200 KM/H In The Wrong Lane (10th Anniversary Edition)
2619,4633,384,Spirit: Stallion Of The Cimarron (Music From The Original Motion Picture)
2620,4634,305,The Essential Stevie Ray Vaughan And Double Trouble
2621,4635,2581,Compraron Una Cantina
2622,2057,1598,Cumbias con Garra Vol. IV *
2623,4636,451,Untouchables
2624,2052,1383,Hard Candy
2625,2056,416,Gutterflower
2626,4637,1950,Chicago - Music From The Miramax Motion Picture
2627,4638,320,20 Cumbias Sin Parar
2628,2039,1591,The Deana Carter Collection
2629,4639,1511,I Wanna Go There
2630,4640,626,Reanimation
2631,4641,2582,Drunken Lullabies
2632,4642,293,The Last Waltz (Deluxe Version)
2633,2050,1596,A Gangster And A Gentleman
2634,4643,501,Drive
2635,4644,1606,Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)
2636,4645,542,Believe
2637,4646,2583,"Los Gigantes De La Cumbia, VOL. 1, Disco 1"
2638,2061,1601,A Christmas Album
2639,4647,592,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack
2640,4648,2584,Caraluna
2641,4649,2585,Floetic
2642,4650,2586,Halo: Combat Evolved (Original Soundtrack)
2643,4651,2460,Santo Pecado
2644,2069,1605,Drunk Enough To Dance
2645,4652,1950,8 Mile (Music From And Inspired By The Motion Picture)
2646,4653,2587,Puras Rancheras
2647,4654,1456,More Than You Think You Are
2648,4655,273,20th Century Masters: The Millennium Collection: Best Of Olivia Newton-John
2649,4656,2588,Waiting for My Rocket to Come
2650,4657,2589,Fever To Tell (Deluxe Remastered)
2651,4658,529,Unearthed
2652,4659,534,On And On
2653,2088,1615,Casting Crowns
2654,4660,547,Waking The Fallen
2655,4661,2590,Transatlanticism (10th Anniversary Edition)
2656,4662,2591,El Abayarde
2657,2084,343,Mud On The Tires
2658,4663,2592,Finest
2659,2105,1624,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack)
2660,4664,2593,Juve The Great
2661,4665,495,Red Dirt Road
2662,4666,2594,Wicked
2663,4667,1950,Disney's Family Christmas Collection
2664,4668,2531,Grand Champ
2665,4669,2595,Sing The Sorrow
2666,4670,1669,In Keeping Secrets Of Silent Earth: 3
2667,4671,484,One Wish / The Holiday Album
2668,4672,477,The Very Best of the Grateful Dead
2669,4673,2596,Permission to Land
2670,4674,2597,O
2671,4675,2598,Christmas By Candlelight
2672,2077,1611,Chariot
2673,4676,1950,The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition)
2674,2074,1609,"So Long, Astoria"
2675,2078,1604,Chapter II
2676,4677,567,All I Want For Christmas Is A Real Good Tan
2677,2096,1537,Results May Vary
2678,2075,1610,Doubt Me Now
2679,4678,221,The Battle for Everything
2680,4679,2599,Colección Adoración
2681,4680,646,Thankful
2682,2109,1627,Finding Nemo (Original Motion Picture Soundtrack)
2683,2114,1630,The Senior
2684,4681,575,Number Ones
2685,4682,2600,Metaphorical Music
2686,2086,1614,Me & My Brother
2687,2111,1628,The Beautiful Letdown (Deluxe Version)
2688,2106,1625,Closer
2689,4683,2601,150 All Time Children's Favorites
2690,4684,2602,FLOW the Best: Single Collection
2691,2091,1618,"A Mark, A Mission, A Brand, A Scar"
2692,2089,1616,Murphy's Law
2693,4685,451,Take A Look In The Mirror
2694,4686,2603,The Artist In The Ambulance
2695,2073,1608,Stop All The World Now
2696,4687,2604,Comin' From Where I'm From
2697,4688,1541,See If I Care
2698,4689,2605,"Mas Flow, Vol. 1"
2699,4690,2606,Metamorphosis
2700,4691,2607,Motivando a la Yal
2701,4692,2608,Funeral
2702,4693,2609,The Silence In Black and White - Re-Issue
2703,2128,1636,Crunk Juice
2704,4694,0,The Christmas Collection
2705,4695,2610,Thug Matrimony: Married to the Streets
2706,4696,680,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course
2707,2143,591,Urban Legend
2708,4697,2611,Rebelde
2709,2163,1655,NB Ridaz.com
2710,2140,1644,Mmhmm
2711,4698,2612,O.C.M.S.
2712,4699,1679,Siren Song Of The Counter-Culture
2713,2146,1646,Here For The Party
2714,4700,1583,Feels Like Home
2715,4701,2613,Still Writing In My Diary: 2nd Entry
2716,4702,1600,Under My Skin
2717,4703,2529,Lest We Forget - The Best Of
2718,4704,2614,20 Memorias Norteñas
